onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	TT	0.87	6	2	1	1	n/a	0	13001	1
10.92	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
11.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.20	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.48	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.75	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
13.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
18.72	4.00	VV	0.96	3	2	0	0	n/a	1	13002	2
19.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
25.63	4.00	TT	1.00	4	2	1	1	n/a	1	13003	3
26.63	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
28.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
33.67	4.00	VV	0.93	4	2	0	0	n/a	1	13004	4
34.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
35.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
36.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
42.30	4.00	TV	0.98	3	2	1	0	n/a	1	13005	5
43.28	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
44.32	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
45.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
48.62	4.00	VT	1.02	1	2	0	1	n/a	1	13006	6
49.63	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
50.57	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
50.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
51.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
51.37	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
56.37	4.00	VV	0.98	4	2	0	0	n/a	1	13007	7
57.35	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
58.72	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
62.50	4.00	VV	0.98	4	2	0	0	n/a	1	13008	8
63.48	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
64.85	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
71.22	4.00	TT	0.87	5	2	1	1	n/a	1	13009	9
72.08	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
73.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
73.52	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
73.85	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
78.43	4.00	VV	1.00	2	2	0	0	n/a	1	13010	10
79.43	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
80.72	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
84.57	4.00	TT	0.87	6	2	1	1	n/a	1	13011	11
85.43	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
86.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
86.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
91.45	4.00	VV	1.12	3	2	0	0	n/a	1	13012	12
92.57	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
94.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
98.12	4.00	VV	1.03	2	2	0	0	n/a	1	13013	13
99.15	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
100.87	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
104.32	4.00	TT	0.95	3	2	1	1	n/a	1	13014	14
105.27	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
106.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
110.68	4.00	VV	0.92	4	2	0	0	n/a	1	13015	15
111.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
116.78	4.00	VV	0.99	4	2	0	0	n/a	1	13016	16
117.77	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
123.68	4.00	TT	0.93	3	2	1	1	n/a	1	13017	17
124.62	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
126.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
126.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
131.87	4.00	TT	0.87	6	2	1	1	n/a	1	13018	18
132.73	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
133.65	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
139.20	4.00	TT	0.95	6	2	1	1	n/a	1	13019	19
140.15	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
147.18	4.00	TT	1.00	5	2	1	1	n/a	1	13020	20
148.18	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
149.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
154.97	4.00	TT	1.00	5	2	1	1	n/a	1	13021	21
155.97	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
157.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
157.38	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
157.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
158.10	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
161.13	4.00	TT	0.92	5	2	1	1	n/a	1	13022	22
162.05	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
163.10	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
163.42	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
163.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
164.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
168.50	4.00	TT	1.00	6	2	1	1	n/a	1	13023	23
169.50	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
170.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
170.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
171.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
171.37	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
175.42	4.00	VV	1.27	4	2	0	0	n/a	1	13024	24
176.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
177.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
177.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
178.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
183.78	4.00	VV	1.05	4	2	0	0	n/a	1	13025	25
184.83	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
185.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
186.37	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
192.05	4.00	VV	0.97	4	2	0	0	n/a	1	13026	26
193.02	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
194.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
194.80	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
197.05	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
208.87	4.00	YY	0.92	6	1	1	1	n/a	0	13027	27
209.78	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
215.25	4.00	NN	0.88	5	1	0	0	n/a	1	13028	28
216.13	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
217.38	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
218.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
223.03	4.00	YY	0.92	4	1	1	1	n/a	1	13029	29
223.95	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
231.27	4.00	NN	0.93	4	1	0	0	n/a	1	13030	30
232.20	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
234.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
239.25	4.00	NN	0.95	5	1	0	0	n/a	1	13031	31
240.20	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
242.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
246.70	4.00	YN	1.13	3	1	1	0	n/a	1	13032	32
247.83	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
248.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
249.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
249.58	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
254.53	4.00	NY	0.97	1	1	0	1	n/a	1	13033	33
255.50	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
262.52	4.00	NN	1.07	2	1	0	0	n/a	1	13034	34
263.58	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
269.00	4.00	NN	0.98	2	1	0	0	n/a	1	13035	35
269.98	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
271.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
276.17	4.00	NY	0.97	1	1	0	1	n/a	1	13036	36
277.13	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
278.17	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
284.90	4.00	YY	0.93	4	1	1	1	n/a	1	13037	37
285.83	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
286.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
287.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
292.20	4.00	YN	1.15	3	1	1	0	n/a	1	13038	38
293.35	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
297.82	4.00	NN	1.17	2	1	0	0	n/a	1	13039	39
298.98	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
299.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
300.77	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
306.50	4.00	YY	1.00	2	1	1	1	n/a	1	13040	40
307.50	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
308.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
309.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
312.53	4.00	NN	0.93	3	1	0	0	n/a	1	13041	41
313.47	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
314.72	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
315.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
320.23	4.00	YY	0.92	3	1	1	1	n/a	1	13042	42
321.15	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
323.12	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
