onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	VV	1.02	5	2	0	0	n/a	0	12801	1
11.06	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
13.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
17.95	4.00	VV	1.02	4	2	0	0	n/a	1	12802	2
18.97	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
24.43	4.00	TT	0.90	6	2	1	1	n/a	1	12803	3
25.33	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
26.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
26.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
26.83	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
27.12	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
30.07	4.00	TT	0.92	6	2	1	1	n/a	1	12804	4
30.98	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
31.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
32.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
32.52	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
36.50	4.00	VV	1.03	3	2	0	0	n/a	1	12805	5
37.53	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
38.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
39.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
45.17	4.00	TT	0.87	6	2	1	1	n/a	1	12806	6
