onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	AA	1.12	4	0	0	0	n/a	0	12901	1
11.17	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
13.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
18.87	4.00	AA	0.97	2	0	0	0	n/a	1	12902	2
19.84	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
20.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
27.50	4.00	CC	0.95	4	0	1	1	n/a	1	12903	3
28.45	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
29.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
33.73	4.00	AA	0.95	5	0	0	0	n/a	1	12904	4
34.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
42.92	4.00	AA	0.92	4	0	0	0	n/a	1	12905	5
43.83	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
52.25	4.00	CC	0.94	1	0	1	1	n/a	1	12906	6
53.18	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
53.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
60.52	4.00	AA	0.93	5	0	0	0	n/a	1	12907	7
61.45	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
62.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
62.78	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
69.10	4.00	AA	0.98	3	0	0	0	n/a	1	12908	8
70.08	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
71.08	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
71.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
76.00	4.00	CA	1.08	1	0	1	0	n/a	1	12909	9
77.08	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
82.10	4.00	CC	1.03	2	0	1	1	n/a	1	12910	10
83.13	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
84.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
84.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
84.70	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
90.42	4.00	CA	1.08	1	0	1	0	n/a	1	12911	11
91.50	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
96.85	4.00	CA	1.00	2	0	1	0	n/a	1	12912	12
97.85	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
98.92	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
99.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
99.58	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
100.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
104.50	4.00	AC	1.06	2	0	0	1	n/a	1	12913	13
105.56	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
106.57	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.22	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.62	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
110.63	4.00	AC	1.07	3	0	0	1	n/a	1	12914	14
111.70	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
112.75	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
113.07	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
118.12	4.00	CC	1.00	2	0	1	1	n/a	1	12915	15
119.12	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
120.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
120.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
120.92	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
121.32	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
126.57	4.00	CC	1.11	1	0	1	1	n/a	1	12916	16
127.68	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
128.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
132.63	4.00	CA	1.12	2	0	1	0	n/a	1	12917	17
133.75	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
134.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
134.93	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
141.17	4.00	AA	1.10	2	0	0	0	n/a	1	12918	18
142.27	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
143.28	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
143.62	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
143.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
149.07	4.00	AA	1.02	4	0	0	0	n/a	1	12919	19
150.08	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
155.10	4.00	CC	1.00	5	0	1	1	n/a	1	12920	20
156.10	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
157.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
157.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
157.62	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
162.85	4.00	CA	1.05	2	0	1	0	n/a	1	12921	21
163.90	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
164.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
165.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
169.73	4.00	CC	1.02	5	0	1	1	n/a	1	12922	22
170.75	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
171.80	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
178.33	4.00	AA	1.02	4	0	0	0	n/a	1	12923	23
179.35	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
180.48	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
180.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
185.08	4.00	CC	0.97	4	0	1	1	n/a	1	12924	24
186.05	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
192.37	4.00	AC	1.00	3	0	0	1	n/a	1	12925	25
193.37	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
194.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
194.78	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
195.18	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
200.28	4.00	AA	1.12	1	0	0	0	n/a	1	12926	26
201.40	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
205.28	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
217.88	4.00	NN	0.98	4	1	0	0	n/a	0	12927	27
218.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
226.20	4.00	YY	0.95	4	1	1	1	n/a	1	12928	28
227.15	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
228.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
229.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
233.07	4.00	NN	1.08	4	1	0	0	n/a	1	12929	29
234.15	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
235.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
236.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
238.92	4.00	YY	0.92	5	1	1	1	n/a	1	12930	30
239.83	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
241.12	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
244.57	4.00	NN	0.93	4	1	0	0	n/a	1	12931	31
245.50	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
246.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
250.53	4.00	NY	1.13	1	1	0	1	n/a	1	12932	32
251.67	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
252.32	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
252.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
253.03	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
257.15	4.00	YY	0.87	5	1	1	1	n/a	1	12933	33
258.02	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
263.40	4.00	NY	1.07	2	1	0	1	n/a	1	12934	34
264.47	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
265.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
265.52	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
265.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
266.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
270.82	4.00	NN	1.20	2	1	0	0	n/a	1	12935	35
272.02	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
276.45	4.00	YY	0.97	3	1	1	1	n/a	1	12936	36
277.42	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
278.58	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
