onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.01	4.00	VV	0.75	3	2	0	0	n/a	0	5901	1
10.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.45	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
18.57	4.00	TT	0.63	5	2	1	1	n/a	1	5902	2
19.20	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
20.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
21.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
21.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
25.50	4.00	VV	0.93	2	2	0	0	n/a	1	5903	3
26.43	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
33.37	4.00	VV	1.00	2	2	0	0	n/a	1	5904	4
34.37	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
35.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
39.97	4.00	TT	0.61	5	2	1	1	n/a	1	5905	5
40.58	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
42.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
46.75	4.00	VV	0.97	2	2	0	0	n/a	1	5906	6
47.72	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
48.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.30	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.63	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
54.57	4.00	TV	1.02	2	2	1	0	n/a	1	5907	7
55.58	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
62.45	4.00	VV	1.00	2	2	0	0	n/a	1	5908	8
63.45	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
64.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
64.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
65.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
65.80	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
69.87	4.00	TT	0.82	4	2	1	1	n/a	1	5909	9
70.68	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
72.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
76.75	4.00	TT	0.82	4	2	1	1	n/a	1	5910	10
77.57	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
78.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
79.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
82.61	4.00	TT	0.80	2	2	1	1	n/a	1	5911	11
83.42	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
84.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
84.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
85.12	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
85.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
91.33	4.00	TT	0.87	4	2	1	1	n/a	1	5912	12
92.20	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
93.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
93.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
97.77	4.00	VV	1.13	2	2	0	0	n/a	1	5913	13
98.90	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
99.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
99.98	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
100.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
100.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.43	4.00	VV	0.90	4	2	0	0	n/a	1	5914	14
107.33	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
114.00	4.00	TV	1.15	1	2	1	0	n/a	1	5915	15
115.15	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
115.80	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
116.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
119.70	4.00	TV	0.85	3	2	1	0	n/a	1	5916	16
120.55	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
121.67	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
128.32	4.00	TT	1.15	2	2	1	1	n/a	1	5917	17
129.47	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
134.18	4.00	TT	0.90	3	2	1	1	n/a	1	5918	18
135.08	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
136.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
136.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
143.32	4.00	VV	0.82	4	2	0	0	n/a	1	5919	19
144.13	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
145.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
145.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
150.67	4.00	TT	1.23	1	2	1	1	n/a	1	5920	20
151.90	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
152.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
158.27	4.00	VT	1.22	2	2	0	1	n/a	1	5921	21
159.48	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
160.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
160.46	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
160.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
160.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
165.88	4.00	VT	0.98	4	2	0	1	n/a	1	5922	22
166.87	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
167.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
173.52	4.00	VT	1.28	2	2	0	1	n/a	1	5923	23
174.80	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
176.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
180.63	4.00	VV	0.58	3	2	0	0	n/a	1	5924	24
181.22	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
182.62	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
182.97	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
186.98	4.00	VV	0.65	1	2	0	0	n/a	1	5925	25
187.63	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
193.63	4.00	TV	0.63	4	2	1	0	n/a	1	5926	26
194.27	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
195.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
196.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
198.63	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
209.78	4.00	AA	1.50	1	0	0	0	n/a	0	5927	27
211.28	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
212.42	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
215.88	4.00	AC	1.16	2	0	0	1	n/a	1	5928	28
217.05	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
217.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
218.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
221.93	4.00	CC	0.75	2	0	1	1	n/a	1	5929	29
222.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
223.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
224.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
229.57	4.00	CC	1.22	4	0	1	1	n/a	1	5930	30
230.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
231.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
232.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
235.37	4.00	CC	1.08	2	0	1	1	n/a	1	5931	31
236.45	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
237.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
237.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
244.10	4.00	AA	0.57	3	0	0	0	n/a	1	5932	32
244.67	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
246.12	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
252.60	4.00	AA	1.02	2	0	0	0	n/a	1	5933	33
253.62	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
260.87	4.00	CC	1.05	2	0	1	1	n/a	1	5934	34
261.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
263.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
269.28	4.00	CA	1.05	1	0	1	0	n/a	1	5935	35
270.33	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
273.08	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
275.28	4.00	CC	1.05	2	0	1	1	n/a	1	5936	36
276.33	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
277.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
277.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
284.17	4.00	AA	0.90	2	0	0	0	n/a	1	5937	37
285.07	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
286.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
289.97	4.00	AA	1.07	1	0	0	0	n/a	1	5938	38
291.03	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
292.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
293.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
298.02	4.00	CC	0.59	2	0	1	1	n/a	1	5939	39
298.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
299.98	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
300.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
300.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
300.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
304.55	4.00	CC	1.00	3	0	1	1	n/a	1	5940	40
305.55	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
308.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
312.68	4.00	AA	0.88	2	0	0	0	n/a	1	5941	41
313.57	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
314.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
314.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
315.08	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
318.37	4.00	AA	0.85	2	0	0	0	n/a	1	5942	42
319.22	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
326.68	4.00	AC	0.57	1	0	0	1	n/a	1	5943	43
327.25	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
328.62	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
328.93	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
329.18	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
333.05	4.00	AA	1.13	1	0	0	0	n/a	1	5944	44
334.18	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
334.93	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
335.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
335.48	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
335.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
335.95	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
339.33	4.00	AA	1.17	3	0	0	0	n/a	1	5945	45
340.50	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
