onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	NN	0.98	5	1	0	0	n/a	0	10001	1
11.02	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
17.03	4.00	YY	0.92	5	1	1	1	n/a	1	10002	2
17.95	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
18.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
19.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
24.80	4.00	YY	0.88	5	1	1	1	n/a	1	10003	3
25.68	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
33.23	4.00	NN	0.95	4	1	0	0	n/a	1	10004	4
34.18	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
35.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
41.78	4.00	NN	0.89	4	1	0	0	n/a	1	10005	5
42.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
44.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
50.22	4.00	NN	0.98	4	1	0	0	n/a	1	10006	6
51.20	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
52.58	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
57.17	4.00	YN	0.93	5	1	1	0	n/a	1	10007	7
58.10	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
59.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
63.72	4.00	YN	1.02	4	1	1	0	n/a	1	10008	8
64.73	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
65.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
70.77	4.00	NN	0.91	4	1	0	0	n/a	1	10009	9
71.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
72.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
73.01	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
73.37	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
79.12	4.00	NN	0.98	4	1	0	0	n/a	1	10010	10
80.10	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
81.33	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
81.68	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
87.58	4.00	YY	0.95	3	1	1	1	n/a	1	10011	11
88.53	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
90.08	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
93.18	4.00	YN	1.08	3	1	1	0	n/a	1	10012	12
94.27	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
95.43	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
95.82	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
100.72	4.00	YN	0.95	4	1	1	0	n/a	1	10013	13
101.67	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
103.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
108.08	4.00	NN	0.93	3	1	0	0	n/a	1	10014	14
109.02	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
110.18	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
110.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
116.62	4.00	NN	1.02	4	1	0	0	n/a	1	10015	15
117.63	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
118.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
119.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
124.60	4.00	YN	0.73	5	1	1	0	n/a	1	10016	16
125.33	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
126.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
130.88	4.00	NN	0.72	4	1	0	0	n/a	1	10017	17
131.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
133.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
136.48	4.00	YY	1.08	3	1	1	1	n/a	1	10018	18
137.56	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
138.52	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
138.93	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
144.98	4.00	YY	0.85	5	1	1	1	n/a	1	10019	19
145.83	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
146.78	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
147.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
147.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
151.42	4.00	NN	0.86	3	1	0	0	n/a	1	10020	20
152.28	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
154.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
155.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
159.08	4.00	NN	0.85	4	1	0	0	n/a	1	10021	21
159.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
161.03	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
161.42	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
161.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
167.08	4.00	YN	1.35	2	1	1	0	n/a	1	10022	22
168.43	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
169.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
169.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
169.68	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
173.48	4.00	NN	0.90	4	1	0	0	n/a	1	10023	23
174.38	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
175.62	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
182.02	4.00	YN	1.25	3	1	1	0	n/a	1	10024	24
183.27	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
184.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
