onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	YY	0.77	6	1	1	1	n/a	0	1401	1
10.82	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
15.80	4.00	NN	0.66	5	1	0	0	n/a	1	1402	2
16.47	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
18.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
24.45	4.00	NN	0.80	5	1	0	0	n/a	1	1403	3
25.25	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
33.13	4.00	YY	0.73	6	1	1	1	n/a	1	1404	4
33.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
34.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
35.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
35.58	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
42.22	4.00	NN	0.82	5	1	0	0	n/a	1	1405	5
43.03	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
44.38	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
44.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
45.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
49.02	4.00	NN	0.77	6	1	0	0	n/a	1	1406	6
49.78	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
50.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.33	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.65	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
56.93	4.00	YY	0.88	4	1	1	1	n/a	1	1407	7
57.82	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
59.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
62.53	4.00	YY	0.70	6	1	1	1	n/a	1	1408	8
63.23	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
64.38	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
64.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
65.08	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
68.85	4.00	NN	0.85	4	1	0	0	n/a	1	1409	9
69.70	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
70.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
77.38	4.00	NN	0.72	6	1	0	0	n/a	1	1410	10
78.10	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
79.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
84.40	4.00	YY	0.67	6	1	1	1	n/a	1	1411	11
85.07	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
86.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
86.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
90.68	4.00	NN	0.78	6	1	0	0	n/a	1	1412	12
91.47	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
92.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
92.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
97.48	4.00	NN	0.68	6	1	0	0	n/a	1	1413	13
98.17	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
105.48	4.00	NN	0.78	6	1	0	0	n/a	1	1414	14
106.27	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
112.90	4.00	YY	1.03	3	1	1	1	n/a	1	1415	15
113.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
115.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
115.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
119.98	4.00	NN	1.02	5	1	0	0	n/a	1	1416	16
121.00	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
122.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
122.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
122.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
123.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
126.87	4.00	YY	0.93	6	1	1	1	n/a	1	1417	17
127.80	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
128.65	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
128.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
129.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
129.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
129.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
135.20	4.00	YN	1.20	2	1	1	0	n/a	1	1418	18
136.40	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
137.28	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
137.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
137.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
142.82	4.00	YY	0.72	3	1	1	1	n/a	1	1419	19
143.53	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
144.68	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
145.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
150.13	4.00	NN	0.75	6	1	0	0	n/a	1	1420	20
150.88	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
159.08	4.00	YY	0.90	3	1	1	1	n/a	1	1421	21
159.98	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
161.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
162.43	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
165.72	4.00	YN	0.70	6	1	1	0	n/a	1	1422	22
166.42	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
167.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
167.97	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
173.27	4.00	YY	0.85	3	1	1	1	n/a	1	1423	23
174.12	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
175.03	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
175.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
179.58	4.00	NN	0.85	1	1	0	0	n/a	1	1424	24
180.43	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
181.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
181.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
182.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
186.58	4.00	YY	1.07	2	1	1	1	n/a	1	1425	25
187.65	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
188.42	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
188.78	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
189.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
189.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
195.72	4.00	NN	0.72	6	1	0	0	n/a	1	1426	26
196.43	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
197.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
197.83	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
200.72	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
212.05	4.00	VV	0.88	5	2	0	0	n/a	0	1427	27
212.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
213.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
214.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
214.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
214.83	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
219.73	4.00	VV	0.77	6	2	0	0	n/a	1	1428	28
220.50	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
221.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
221.87	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
222.15	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
222.65	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
222.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
227.37	4.00	TT	0.92	5	2	1	1	n/a	1	1429	29
228.28	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
230.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
233.22	4.00	VV	0.92	6	2	0	0	n/a	1	1430	30
234.13	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
235.08	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
235.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
235.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
236.28	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
241.58	4.00	TT	0.82	6	2	1	1	n/a	1	1431	31
242.40	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
243.35	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
243.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
244.28	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
244.58	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
250.67	4.00	TT	1.13	2	2	1	1	n/a	1	1432	32
251.80	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
252.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
253.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
256.77	4.00	TT	1.22	2	2	1	1	n/a	1	1433	33
257.98	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
259.43	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
259.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
263.97	4.00	TT	0.85	6	2	1	1	n/a	1	1434	34
264.82	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
265.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
272.60	4.00	TV	0.80	4	2	1	0	n/a	1	1435	35
273.40	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
275.45	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
278.70	4.00	TT	0.92	6	2	1	1	n/a	1	1436	36
279.62	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
287.17	4.00	TV	0.70	6	2	1	0	n/a	1	1437	37
287.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
293.05	4.00	VV	0.73	5	2	0	0	n/a	1	1438	38
293.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
295.10	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
299.98	4.00	VV	1.03	2	2	0	0	n/a	1	1439	39
301.02	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
303.60	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
305.77	4.00	TT	1.37	2	2	1	1	n/a	1	1440	40
307.13	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
307.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
308.22	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
308.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
312.92	4.00	VV	1.00	2	2	0	0	n/a	1	1441	41
313.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
315.03	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
315.43	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
319.30	4.00	VV	0.77	6	2	0	0	n/a	1	1442	42
320.07	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
321.12	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
321.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
321.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
322.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
326.50	4.00	TV	0.83	4	2	1	0	n/a	1	1443	43
327.33	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
328.40	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
329.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
333.08	4.00	TT	0.82	6	2	1	1	n/a	1	1444	44
333.90	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
335.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
340.25	4.00	VT	0.90	4	2	0	1	n/a	1	1445	45
341.15	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
342.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
342.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
349.15	4.00	VV	0.70	4	2	0	0	n/a	1	1446	46
349.85	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
350.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
351.35	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
351.78	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
355.98	4.00	TV	0.90	2	2	1	0	n/a	1	1447	47
356.88	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
357.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
364.85	4.00	VV	0.88	6	2	0	0	n/a	1	1448	48
365.73	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
366.65	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
367.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
367.33	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
367.62	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
370.45	4.00	TV	0.87	4	2	1	0	n/a	1	1449	49
371.32	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
373.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
376.27	4.00	VV	0.73	6	2	0	0	n/a	1	1450	50
377.00	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
378.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
383.20	4.00	VV	0.70	6	2	0	0	n/a	1	1451	51
383.90	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
385.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
385.33	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
385.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
390.60	4.00	VV	0.78	3	2	0	0	n/a	1	1452	52
391.38	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
392.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
393.26	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
396.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
395.60	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
408.82	4.00	AA	0.96	4	0	0	0	n/a	0	1453	53
409.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
411.15	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
416.31	4.00	AA	0.65	6	0	0	0	n/a	1	1454	54
416.97	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
418.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
418.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
425.38	4.00	CA	0.73	5	0	1	0	n/a	1	1455	55
426.12	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
431.30	4.00	CA	0.75	3	0	1	0	n/a	1	1456	56
432.05	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
433.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
438.88	4.00	CC	1.15	1	0	1	1	n/a	1	1457	57
440.03	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
440.78	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
441.12	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
441.42	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
445.48	4.00	AA	0.75	1	0	0	0	n/a	1	1458	58
446.23	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
447.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
454.33	4.00	AA	1.08	2	0	0	0	n/a	1	1459	59
455.42	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
456.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
456.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
456.92	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
457.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
460.15	4.00	AC	0.85	1	0	0	1	n/a	1	1460	60
461.00	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
461.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
462.63	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
463.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
469.17	4.00	CC	0.93	1	0	1	1	n/a	1	1461	61
470.10	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
471.02	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
471.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
471.93	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
472.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
472.52	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
477.32	4.00	AA	0.80	4	0	0	0	n/a	1	1462	62
478.12	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
485.28	4.00	CA	0.92	1	0	1	0	n/a	1	1463	63
