onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	AA	1.00	4	0	0	0	n/a	0	1901	1
11.05	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.52	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
18.47	4.00	CC	0.83	4	0	1	1	n/a	1	1902	2
19.30	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
20.29	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
20.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
24.68	4.00	CC	0.75	3	0	1	1	n/a	1	1903	3
25.43	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
26.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
26.68	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
26.97	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
33.05	4.00	CC	1.15	4	0	1	1	n/a	1	1904	4
34.00	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
34.20	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
35.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
35.42	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
40.00	4.00	AC	1.32	4	0	0	1	n/a	1	1905	5
40.83	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
41.32	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
41.90	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
48.40	4.00	AA	0.90	4	0	0	0	n/a	1	1906	6
49.30	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
50.35	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
50.66	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.48	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
57.25	4.00	AA	1.02	4	0	0	0	n/a	1	1907	7
57.98	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
58.27	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
59.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
59.48	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
63.25	4.00	CC	1.23	4	0	1	1	n/a	1	1908	8
64.20	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
64.48	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
65.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
65.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
69.20	4.00	AA	0.97	4	0	0	0	n/a	1	1909	9
70.17	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
71.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
71.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
75.25	4.00	AA	0.78	4	0	0	0	n/a	1	1910	10
76.03	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
77.12	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
77.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
77.66	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
83.20	4.00	CC	0.97	5	0	1	1	n/a	1	1911	11
83.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
84.17	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
85.02	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
91.73	4.00	CC	0.88	4	0	1	1	n/a	1	1912	12
92.37	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
92.61	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
93.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
93.87	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
94.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
97.68	4.00	CC	1.03	5	0	1	1	n/a	1	1913	13
98.72	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
99.58	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
103.93	4.00	AC	1.12	4	0	0	1	n/a	1	1914	14
104.82	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
105.05	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
105.87	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.53	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
111.91	4.00	CC	1.02	4	0	1	1	n/a	1	1915	15
112.67	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
112.93	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
113.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
114.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
114.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
121.17	4.00	AC	1.12	4	0	0	1	n/a	1	1916	16
122.00	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
122.28	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
123.57	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
123.82	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
129.42	4.00	AA	1.15	4	0	0	0	n/a	1	1917	17
130.57	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
131.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
131.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
131.85	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
136.38	4.00	AA	1.05	4	0	0	0	n/a	1	1918	18
137.15	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
137.43	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
138.53	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
143.08	4.00	CC	1.17	4	0	1	1	n/a	1	1919	19
144.25	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
151.48	4.00	CC	0.87	5	0	1	1	n/a	1	1920	20
152.35	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
153.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
154.07	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
154.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
155.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
158.30	4.00	AA	0.95	4	0	0	0	n/a	1	1921	21
159.25	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
160.32	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
160.58	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
160.81	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
165.68	4.00	CC	0.87	4	0	1	1	n/a	1	1922	22
166.55	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
167.63	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
167.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
168.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
171.65	4.00	CC	1.17	3	0	1	1	n/a	1	1923	23
172.63	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
172.82	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
173.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
174.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
177.30	4.00	AA	1.20	3	0	0	0	n/a	1	1924	24
178.13	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
