onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
10.00	4.00	CC	0.96	6	0	1	1	n/a	0	3701	1
10.99	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.30	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.54	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
18.84	4.00	CA	1.00	2	0	1	0	n/a	0	3702	2
19.83	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
25.95	4.00	CC	0.76	6	0	1	1	n/a	0	3703	3
26.72	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
27.82	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
28.02	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
28.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
28.40	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
28.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
28.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
34.10	4.00	AC	0.88	4	0	0	1	n/a	0	3704	4
34.99	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
36.32	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
36.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
43.17	4.00	AC	0.92	3	0	0	1	n/a	0	3705	5
44.08	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
44.98	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
45.22	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
45.67	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.67	4.00	CC	1.02	1	0	1	1	n/a	0	3706	6
52.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
