onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	CC	0.84	6	0	1	1	n/a	0	17201	1
10.88	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
11.92	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.17	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
15.87	4.00	CC	0.80	5	0	1	1	n/a	1	17202	2
16.67	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
18.07	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
21.87	4.00	AC	0.90	5	0	0	1	n/a	1	17203	3
22.77	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
24.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
30.90	4.00	AC	1.18	4	0	0	1	n/a	1	17204	4
32.08	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
32.90	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
33.20	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
39.30	4.00	AA	0.88	3	0	0	0	n/a	1	17205	5
40.18	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
41.45	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
41.77	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
44.90	4.00	AA	0.77	4	0	0	0	n/a	1	17206	6
45.67	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
47.07	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.00	4.00	AC	0.92	3	0	0	1	n/a	1	17207	7
51.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
53.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
56.77	4.00	CA	1.03	2	0	1	0	n/a	1	17208	8
57.80	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
59.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
65.05	4.00	AC	0.87	3	0	0	1	n/a	1	17209	9
65.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
67.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
