onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.00	4.00	VV	0.82	6	2	0	0	n/a	0	8201	1
10.85	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
11.97	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.72	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
16.93	4.00	VV	0.67	6	2	0	0	n/a	1	8202	2
17.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
18.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
19.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
25.57	4.00	TT	0.83	6	2	1	1	n/a	1	8203	3
26.40	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
27.37	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
27.97	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
28.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
28.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
28.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
33.90	4.00	VV	0.77	6	2	0	0	n/a	1	8204	4
34.67	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
35.72	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
35.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
36.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
36.43	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
39.85	4.00	TT	0.88	6	2	1	1	n/a	1	8205	5
