onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	YN	1.34	6	1	1	0	n/a	0	13301	1
11.38	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
16.20	4.00	YN	0.92	4	1	1	0	n/a	0	13302	2
17.12	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
18.35	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
18.68	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
23.10	4.00	NY	0.85	4	1	0	1	n/a	0	13303	3
23.95	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
30.63	4.00	YY	1.07	6	1	1	1	n/a	0	13304	4
31.70	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
32.52	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
37.28	4.00	YY	0.78	5	1	1	1	n/a	0	13305	5
38.07	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
45.68	4.00	NY	1.00	4	1	0	1	n/a	0	13306	6
46.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
47.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
51.32	4.00	NN	1.07	5	1	0	0	n/a	0	13307	7
52.38	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
53.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
53.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
60.12	4.00	NY	0.80	5	1	0	1	n/a	0	13308	8
60.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
62.40	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
67.88	4.00	NY	0.82	6	1	0	1	n/a	0	13309	9
68.70	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
69.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
75.98	4.00	NY	0.93	5	1	0	1	n/a	0	13310	10
76.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
83.18	4.00	YY	0.73	5	1	1	1	n/a	0	13311	11
83.92	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
85.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
