onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	AA	0.84	6	0	0	0	n/a	0	20901	1
10.88	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
12.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
15.90	4.00	CA	1.05	6	0	1	0	n/a	1	20902	2
16.95	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
23.70	4.00	AA	0.93	3	0	0	0	n/a	1	20903	3
24.63	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
25.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
26.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
32.53	4.00	CA	1.35	2	0	1	0	n/a	1	20904	4
33.88	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
34.72	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
35.22	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
41.25	4.00	AA	1.03	1	0	0	0	n/a	1	20905	5
42.28	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
43.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
47.37	4.00	AA	1.10	1	0	0	0	n/a	1	20906	6
48.47	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
49.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
50.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
54.50	4.00	CC	1.37	3	0	1	1	n/a	1	20907	7
55.35	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
55.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
56.62	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
57.08	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
60.20	4.00	CA	1.13	1	0	1	0	n/a	1	20908	8
61.33	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
62.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
62.57	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
68.27	4.00	missed_trial	n/a	n/a	0	0	n/a	n/a	1	20909	9
70.00	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
76.88	4.00	CA	1.10	1	0	1	0	n/a	1	20910	10
77.98	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
83.17	4.00	CC	0.77	2	0	1	1	n/a	1	20911	11
83.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
85.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
90.25	4.00	CC	0.78	2	0	1	1	n/a	1	20912	12
91.03	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
92.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
97.83	4.00	CC	0.88	5	0	1	1	n/a	1	20913	13
98.72	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
99.60	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
100.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
100.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
100.71	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
103.83	4.00	AA	0.90	2	0	0	0	n/a	1	20914	14
104.73	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
106.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
110.03	4.00	AA	0.87	2	0	0	0	n/a	1	20915	15
110.90	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
112.28	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
117.58	4.00	CA	0.93	2	0	1	0	n/a	1	20916	16
118.51	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
125.05	4.00	CC	0.82	1	0	1	1	n/a	1	20917	17
125.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
127.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
127.78	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
128.18	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
128.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
