onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.01	4.00	VV	0.80	4	2	0	0	n/a	0	5601	1
10.83	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
16.13	4.00	VV	0.91	4	2	0	0	n/a	1	5602	2
17.05	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
18.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
19.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
24.45	4.00	VV	1.18	2	2	0	0	n/a	1	5603	3
25.63	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
26.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
26.62	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
26.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
27.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
33.73	4.00	TV	0.98	1	2	1	0	n/a	1	5604	4
34.72	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
42.72	4.00	TT	0.67	4	2	1	1	n/a	1	5605	5
43.38	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
44.95	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
50.03	4.00	VT	0.93	2	2	0	1	n/a	1	5606	6
50.97	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
52.70	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
55.85	4.00	TT	0.88	4	2	1	1	n/a	1	5607	7
56.73	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
57.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
58.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
64.53	4.00	VV	0.80	2	2	0	0	n/a	1	5608	8
65.33	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
68.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
71.05	4.00	TT	1.38	2	2	1	1	n/a	1	5609	9
72.43	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
73.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
79.08	4.00	TV	1.28	3	2	1	0	n/a	1	5610	10
80.37	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
81.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
81.45	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
85.77	4.00	VV	1.20	3	2	0	0	n/a	1	5611	11
86.97	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
87.77	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
94.10	4.00	TT	0.72	4	2	1	1	n/a	1	5612	12
94.82	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
102.30	4.00	VV	0.82	3	2	0	0	n/a	1	5613	13
103.12	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
104.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.90	4.00	VV	0.88	4	2	0	0	n/a	1	5614	14
108.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
109.85	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
113.83	4.00	TT	0.75	4	2	1	1	n/a	1	5615	15
114.58	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
115.80	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
116.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
121.08	4.00	VT	1.45	1	2	0	1	n/a	1	5616	16
122.53	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
126.87	4.00	TV	1.00	2	2	1	0	n/a	1	5617	17
