onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	VT	1.14	4	2	0	1	n/a	0	13801	1
11.18	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
12.48	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
18.70	4.00	VV	1.03	5	2	0	0	n/a	1	13802	2
19.73	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
20.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
20.80	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
24.30	4.00	TT	1.16	6	2	1	1	n/a	1	13803	3
25.46	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
26.18	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
26.48	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
26.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
26.95	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
27.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
31.67	4.00	TT	0.98	6	2	1	1	n/a	1	13804	4
32.65	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
33.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
39.68	4.00	TT	1.41	2	2	1	1	n/a	1	13805	5
41.10	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
42.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
47.07	4.00	VV	0.98	4	2	0	0	n/a	1	13806	6
48.05	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
48.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.17	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.45	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
53.75	4.00	VT	0.97	6	2	0	1	n/a	1	13807	7
54.72	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
55.95	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
59.80	4.00	TT	1.03	4	2	1	1	n/a	1	13808	8
60.83	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
62.72	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
67.62	4.00	TT	0.95	1	2	1	1	n/a	1	13809	9
68.57	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
69.28	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
69.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
