onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	VV	0.89	6	2	0	0	n/a	0	7101	1
10.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
11.90	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.12	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
18.72	4.00	TT	1.15	6	2	1	1	n/a	1	7102	2
19.87	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
20.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
20.90	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
21.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
21.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
27.02	4.00	VV	0.92	6	2	0	0	n/a	1	7103	3
27.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
28.75	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
33.77	4.00	TV	0.92	5	2	1	0	n/a	1	7104	4
34.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
35.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
35.83	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
36.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
36.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
42.88	4.00	VV	0.77	6	2	0	0	n/a	1	7105	5
43.65	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
44.48	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
44.72	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
49.63	4.00	VV	0.85	6	2	0	0	n/a	1	7106	6
50.48	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
51.32	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.75	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
55.72	4.00	TV	0.94	6	2	1	0	n/a	1	7107	7
56.65	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
57.43	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
63.55	4.00	VV	0.83	6	2	0	0	n/a	1	7108	8
64.38	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
65.58	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
65.78	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
65.98	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
69.73	4.00	TV	0.85	4	2	1	0	n/a	1	7109	9
70.58	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
71.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
72.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
72.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
72.52	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
76.47	4.00	TT	1.30	3	2	1	1	n/a	1	7110	10
77.77	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
78.38	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
78.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
83.00	4.00	VV	0.98	3	2	0	0	n/a	1	7111	11
83.98	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
85.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
90.20	4.00	VV	0.87	6	2	0	0	n/a	1	7112	12
91.07	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
91.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
92.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
97.53	4.00	VV	0.95	5	2	0	0	n/a	1	7113	13
98.48	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
99.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
104.58	4.00	VT	1.02	1	2	0	1	n/a	1	7114	14
105.60	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
106.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.62	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.86	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
111.55	4.00	TT	1.42	6	2	1	1	n/a	1	7115	15
112.60	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
112.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
112.97	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
113.48	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
119.17	4.00	TT	1.20	6	2	1	1	n/a	1	7116	16
119.98	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
120.37	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
120.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
121.12	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
121.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
121.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
126.47	4.00	VV	0.80	6	2	0	0	n/a	1	7117	17
127.27	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
