onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	NN	0.99	4	1	0	0	n/a	0	7201	1
11.03	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
16.98	4.00	YY	0.80	6	1	1	1	n/a	0	7202	2
17.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
18.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
19.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
23.75	4.00	NN	0.59	4	1	0	0	n/a	0	7203	3
24.34	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
25.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
25.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
31.10	4.00	YY	0.75	6	1	1	1	n/a	0	7204	4
31.85	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
32.67	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
39.32	4.00	NN	0.70	4	1	0	0	n/a	0	7205	5
40.02	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
42.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
47.22	4.00	YY	0.78	6	1	1	1	n/a	0	7206	6
48.00	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
48.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
49.17	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
54.45	4.00	YY	0.85	6	1	1	1	n/a	0	7207	7
55.30	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
56.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
56.95	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
57.15	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
57.33	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
57.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
60.53	4.00	YN	1.05	4	1	1	0	n/a	0	7208	8
61.58	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
62.33	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
62.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
62.75	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
63.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
66.81	4.00	NY	0.97	1	1	0	1	n/a	0	7209	9
67.78	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
68.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
68.82	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
73.60	4.00	NN	0.88	6	1	0	0	n/a	0	7210	10
74.48	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
75.36	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
79.88	4.00	YN	1.05	6	1	1	0	n/a	0	7211	11
80.90	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
80.93	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
81.65	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
81.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
82.08	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
82.23	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
87.67	4.00	YN	1.12	3	1	1	0	n/a	0	7212	12
88.78	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
96.47	4.00	NY	0.93	3	1	0	1	n/a	0	7213	13
97.40	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
98.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
98.55	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
98.78	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
99.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
99.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
104.33	4.00	YN	0.97	3	1	1	0	n/a	0	7214	14
105.30	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
106.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
106.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
112.23	4.00	NY	1.07	5	1	0	1	n/a	0	7215	15
113.30	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
118.17	4.00	NY	0.70	1	1	0	1	n/a	0	7216	16
118.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
