onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	VV	0.95	4	2	0	0	n/a	0	7001	1
11.00	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
16.58	4.00	VV	0.83	4	2	0	0	n/a	1	7002	2
17.42	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
22.57	4.00	TT	1.02	6	2	1	1	n/a	1	7003	3
23.58	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
24.44	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
24.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
29.32	4.00	TV	1.17	5	2	1	0	n/a	1	7004	4
30.48	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
38.37	4.00	TT	0.83	6	2	1	1	n/a	1	7005	5
39.20	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
41.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
41.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
41.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
46.42	4.00	TT	0.87	4	2	1	1	n/a	1	7006	6
47.28	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
55.65	4.00	VV	0.80	6	2	0	0	n/a	1	7007	7
56.45	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
57.67	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
57.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
63.83	4.00	TV	0.90	2	2	1	0	n/a	1	7008	8
64.73	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
65.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
65.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
69.77	4.00	TV	0.85	4	2	1	0	n/a	1	7009	9
70.62	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
71.85	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
77.48	4.00	VV	0.83	6	2	0	0	n/a	1	7010	10
78.32	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
