onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	missed_trial	n/a	n/a	1	1	n/a	n/a	0	9201	1
11.56	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
13.78	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
18.38	4.00	NN	1.05	3	1	0	0	n/a	1	9202	2
19.43	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
26.40	4.00	YY	0.95	3	1	1	1	n/a	1	9203	3
27.35	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
28.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
34.47	4.00	NY	0.92	5	1	0	1	n/a	1	9204	4
35.38	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
37.27	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
43.25	4.00	YY	1.17	5	1	1	1	n/a	1	9205	5
44.42	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
45.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
49.43	4.00	NN	0.85	4	1	0	0	n/a	1	9206	6
50.28	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
51.43	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
51.70	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
51.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
55.48	4.00	YY	0.90	4	1	1	1	n/a	1	9207	7
56.38	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
57.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
61.72	4.00	NN	0.83	4	1	0	0	n/a	1	9208	8
62.55	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
63.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
63.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
64.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
70.65	4.00	NN	0.88	5	1	0	0	n/a	1	9209	9
71.53	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
72.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
72.82	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
73.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
73.68	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
