onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	NN	1.28	2	1	0	0	n/a	0	11501	1
11.32	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.08	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
16.87	4.00	YN	1.00	1	1	1	0	n/a	1	11502	2
17.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
19.17	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
19.45	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
25.97	4.00	YY	1.15	5	1	1	1	n/a	1	11503	3
27.12	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
27.77	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
32.15	4.00	YN	0.93	3	1	1	0	n/a	1	11504	4
33.08	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
33.97	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
34.23	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
34.48	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
39.20	4.00	NN	0.99	2	1	0	0	n/a	1	11505	5
40.20	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
41.63	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
46.87	4.00	NY	0.95	1	1	0	1	n/a	1	11506	6
47.82	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
48.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
49.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
54.90	4.00	YN	1.03	2	1	1	0	n/a	1	11507	7
55.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
57.77	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
58.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
58.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
58.80	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
59.05	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
61.03	4.00	NN	0.95	3	1	0	0	n/a	1	11508	8
61.98	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
63.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
64.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
67.10	4.00	YY	1.07	5	1	1	1	n/a	1	11509	9
68.17	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
70.13	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
74.02	4.00	NN	0.95	3	1	0	0	n/a	1	11510	10
74.97	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
76.36	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
80.47	4.00	NN	0.93	2	1	0	0	n/a	1	11511	11
81.40	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
82.40	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
82.68	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
89.05	4.00	NN	0.97	6	1	0	0	n/a	1	11512	12
90.02	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
90.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
96.18	4.00	NN	1.07	2	1	0	0	n/a	1	11513	13
97.25	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
98.40	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
104.85	4.00	YN	1.02	1	1	1	0	n/a	1	11514	14
105.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
106.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
111.10	4.00	NN	0.80	3	1	0	0	n/a	1	11515	15
111.90	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
113.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
117.20	4.00	NN	0.93	4	1	0	0	n/a	1	11516	16
118.13	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
119.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
119.75	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
120.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
125.43	4.00	YN	0.67	2	1	1	0	n/a	1	11517	17
126.10	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
127.57	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
127.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
128.10	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
128.35	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
134.55	4.00	missed_trial	n/a	n/a	1	1	n/a	n/a	1	11518	18
136.38	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
142.85	4.00	NN	0.95	3	1	0	0	n/a	1	11519	19
143.80	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
146.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
148.63	4.00	missed_trial	n/a	n/a	1	1	n/a	n/a	1	11520	20
154.77	4.00	YY	1.13	1	1	1	1	n/a	1	11521	21
155.90	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
156.73	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
160.51	4.00	missed_trial	n/a	n/a	1	1	n/a	n/a	1	11522	22
162.11	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
168.83	4.00	NN	0.78	1	1	0	0	n/a	1	11523	23
169.62	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
170.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
170.90	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
171.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
171.55	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
177.33	4.00	NY	1.28	1	1	0	1	n/a	1	11524	24
178.62	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
184.32	4.00	missed_trial	n/a	n/a	1	1	n/a	n/a	1	11525	25
186.33	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
190.73	4.00	YY	0.82	6	1	1	1	n/a	1	11526	26
191.55	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
192.50	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
195.73	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
208.08	4.00	CC	1.43	5	0	1	1	n/a	0	11527	27
209.52	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
210.41	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
210.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
210.97	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
211.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
215.57	4.00	AA	1.43	5	0	0	0	n/a	1	11528	28
