onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	NY	0.94	2	1	0	1	n/a	0	14801	1
10.98	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
12.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.37	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
16.60	4.00	NN	0.85	3	1	0	0	n/a	1	14802	2
17.45	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
19.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
19.60	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
20.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
22.30	4.00	YY	0.90	3	1	1	1	n/a	1	14803	3
23.20	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
31.02	4.00	YY	1.25	4	1	1	1	n/a	1	14804	4
32.27	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
33.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
33.58	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
37.38	4.00	NN	0.85	3	1	0	0	n/a	1	14805	5
38.23	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
39.50	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
44.90	4.00	NN	1.13	3	1	0	0	n/a	1	14806	6
46.03	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
47.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
51.78	4.00	YN	1.18	3	1	1	0	n/a	1	14807	7
52.97	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
53.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
58.48	4.00	NN	0.89	3	1	0	0	n/a	1	14808	8
59.37	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
60.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
61.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
65.03	4.00	NY	1.15	2	1	0	1	n/a	1	14809	9
66.18	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
67.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
67.83	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
68.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
68.45	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
73.53	4.00	YY	1.35	3	1	1	1	n/a	1	14810	10
74.88	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
75.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
80.38	4.00	NN	0.85	3	1	0	0	n/a	1	14811	11
81.23	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
82.53	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
82.88	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
83.22	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
87.08	4.00	missed_trial	n/a	n/a	1	1	n/a	n/a	1	14812	12
88.85	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
93.25	4.00	YN	0.82	3	1	1	0	n/a	1	14813	13
94.07	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
95.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
96.13	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
102.21	4.00	YN	0.92	3	1	1	0	n/a	1	14814	14
103.13	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
104.60	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
104.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
105.30	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
107.81	4.00	NN	0.95	3	1	0	0	n/a	1	14815	15
108.77	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
110.42	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
111.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
115.30	4.00	NN	0.88	3	1	0	0	n/a	1	14816	16
116.18	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
117.48	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
117.80	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
