onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
1.08	4.00	VV	0.78	5	2	0	0	n/a	1	16202	2
1.87	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
3.00	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
3.25	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
3.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
8.47	4.00	VV	0.78	5	2	0	0	n/a	1	16203	3
9.25	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
10.35	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
10.60	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
10.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
15.08	4.00	VV	0.82	5	2	0	0	n/a	1	16204	4
15.90	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
16.93	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
17.18	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
17.62	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
20.68	4.00	TV	1.17	5	2	1	0	n/a	1	16205	5
21.85	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
22.58	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
29.75	4.00	TT	0.87	5	2	1	1	n/a	1	16206	6
30.62	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
31.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
31.87	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
32.07	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
