onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	VV	0.99	4	2	0	0	n/a	0	7701	1
11.03	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.08	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
12.43	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
16.57	4.00	VV	0.73	4	2	0	0	n/a	1	7702	2
17.30	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
18.67	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
25.73	4.00	VV	0.58	3	2	0	0	n/a	1	7703	3
26.32	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
27.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
28.12	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
28.40	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
32.32	4.00	VV	0.92	3	2	0	0	n/a	1	7704	4
33.23	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
34.30	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
38.33	4.00	VV	1.25	1	2	0	0	n/a	1	7705	5
39.58	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
46.56	4.00	VT	0.84	3	2	0	1	n/a	1	7706	6
47.40	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
48.57	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
48.82	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
52.52	4.00	TT	0.82	5	2	1	1	n/a	1	7707	7
53.33	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
54.83	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
55.11	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
61.22	4.00	VT	1.40	1	2	0	1	n/a	1	7708	8
62.62	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
69.63	4.00	TV	0.97	3	2	1	0	n/a	1	7709	9
70.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
71.70	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
72.03	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
72.38	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
75.58	4.00	TT	0.80	6	2	1	1	n/a	1	7710	10
76.38	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
84.30	4.00	VT	1.30	1	2	0	1	n/a	1	7711	11
85.60	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
86.63	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
86.90	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
87.07	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
87.27	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
92.25	4.00	VV	0.68	5	2	0	0	n/a	1	7712	12
92.93	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
94.05	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
95.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
95.37	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
99.67	4.00	TV	0.97	4	2	1	0	n/a	1	7713	13
100.63	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
102.18	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
102.46	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
102.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
105.85	4.00	TT	0.63	6	2	1	1	n/a	1	7714	14
106.48	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
107.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
107.88	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
108.07	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
113.18	4.00	VT	0.93	3	2	0	1	n/a	1	7715	15
114.12	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
115.15	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
115.37	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
118.97	4.00	TT	0.75	6	2	1	1	n/a	1	7716	16
119.72	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
120.72	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
125.86	4.00	TT	0.79	6	2	1	1	n/a	1	7717	17
126.65	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
128.47	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
128.82	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
133.60	4.00	TT	0.75	6	2	1	1	n/a	1	7718	18
134.35	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
135.25	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
135.57	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
140.82	4.00	VV	0.87	4	2	0	0	n/a	1	7719	19
141.68	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
142.85	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
147.38	4.00	VV	1.22	1	2	0	0	n/a	1	7720	20
148.60	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
149.73	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
150.02	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
156.55	4.00	TV	0.82	1	2	1	0	n/a	1	7721	21
157.37	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
