onset	duration	trial_type	response_time	confidence	task	stimulus	response	key_id	include	uid	trial_number
0.00	5.00	instructions	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
10.02	4.00	CA	0.76	5	0	1	0	n/a	0	9801	1
10.80	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
12.00	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.38	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
12.77	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
15.71	4.00	AA	0.95	4	0	0	0	n/a	1	9802	2
16.66	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
17.65	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
25.17	4.00	CC	1.12	4	0	1	1	n/a	1	9803	3
26.28	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
27.17	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
27.60	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
28.20	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
31.67	4.00	CC	0.97	4	0	1	1	n/a	1	9804	4
32.63	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
33.67	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
37.37	4.00	AA	1.18	3	0	0	0	n/a	1	9805	5
38.55	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
39.47	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
39.92	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
42.97	4.00	CA	0.93	4	0	1	0	n/a	1	9806	6
43.90	0	button press	n/a	n/a	n/a	n/a	n/a	51	n/a	n/a	-100
44.78	0	button press	n/a	n/a	n/a	n/a	n/a	55	n/a	n/a	-100
45.35	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
45.87	0	button press	n/a	n/a	n/a	n/a	n/a	54	n/a	n/a	-100
52.65	4.00	CC	1.12	5	0	1	1	n/a	1	9807	7
53.77	0	button press	n/a	n/a	n/a	n/a	n/a	50	n/a	n/a	-100
